eventid,year,imonth,extended,country,country_txt,region,region_txt,city,summary,success,suicide,attacktype1,attacktype1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
201705310001,2017,5,0,4,Afghanistan,6,South Asia,Kabul,"05/31/2017: A suicide bomber detonated an explosives-laden sewage tanker near Zanbaq Square in Wazir Akbar Khan, Kabul, Afghanistan. In addition to the assailant, at least 92 people were killed and an additional 491 people, including 11 United States citizens, were injured in the blast. The Khorasan Chapter of the Islamic State claimed responsibility for the incident, though sources doubted the veracity of this claim. Sources also attributed the attack to the Haqqani Network, which denied involvement.",1,1,3,Bombing/Explosion,1,6,Explosives,"An explosives-laden sewage truck containing 1,500 kilograms of military grade explosives was used in the attack.",93,491
201705310030,2017,5,0,167,Russia,9,Eastern Europe,Irkutsk,"05/31/2017: Seven assailants armed with baseball bats attacked and injured the landlord for the election campaign headquarters of Aleksei Navalny, an opposition leader, in Irkutsk, Russia. The assailants, belonging to an unknown group, claimed responsibility for the incident by shouting ""You are selling the motherland to Navalny!""",1,0,8,Unarmed Assault,7,9,Melee,Baseball bats were used in the attack.,0,1
201705310035,2017,5,0,228,Yemen,10,Middle East & North Africa,Dhubab district,"05/31/2017: Assailants in a boat fired three rocket-propelled grenades at the MT Muskie oil tanker in the Bab al-Mandab Strait off the coast of Dhubab district, Taizz, Yemen. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Houthi extremists (Ansar Allah), which denied involvement.",1,0,3,Bombing/Explosion,3,6,Explosives,Three rocket-propelled grenades (RPGs) were used in the attack.,0,0
201706020035,2017,6,0,153,Pakistan,6,South Asia,Islamabad,"06/02/2017: Assailants attacked Zeeshan Ali and stole his photography equipment in G-8 block, Islamabad, Pakistan. Ali, an Islamic Republic News Agency (IRNA) photojournalist, was briefly held hostage and tortured in the assault. No group claimed responsibility for the incident.",1,0,6,Hostage Taking (Kidnapping),2,5,Firearms,Pistols and knives were used in the attack.,0,1
201706030010,2017,6,0,603,United Kingdom,8,Western Europe,London,"06/03/2017: Three assailants driving a van ran over pedestrians along the London Bridge in London, England, United Kingdom. The assailants, wearing fake suicide vests, then crashed the van on Borough High Street. After exiting the vehicle, the assailants ran towards the nearby Borough Market, stabbing civilians in pubs and restaurants along the way. All three assailants were shot and killed by security forces on Stoney Street. In addition, eight civilians were killed and 48 civilians were injured in the attack. The assailants were identified as Khuram Butt, Rachid Redouane, and Youssef Zaghba. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks; however, the connection between the group and the assailants could not be confirmed.",1,1,2,Armed Assault,3,9,Melee,"Multiple 12-inch Ceramic knives, a Renault van, and fake suicide belts were used in the attack.",11,48
201706030051,2017,6,0,38,Canada,1,North America,Toronto,"06/03/2017: A female assailant wearing an Islamic State bandana and shouting ""Allahu Akbar"" attempted to assault customers and employees with a golf club and knife in a Canadian Tire store in Toronto, Canada. One employee was injured in the attack. Police arrested Rehab Dughmosh in connection with the attack and charged her with multiple terrorism related offenses. At her trial, Dughmosh pledged allegiance to Abu Bakr al-Baghdadi, the leader of the Islamic State of Iraq and the Levant (ISIL).",1,0,2,Armed Assault,1,9,Melee,A knife and a golf club were used in the attack.,0,1
201706050021,2017,6,0,92,India,6,South Asia,Sumbal,"06/05/2017: Assailants armed with grenades and firearms carried out a fedayeen�attack at a Central Reserve Police Force (CRPF) camp in Sumbal, Jammu and Kashmir, India. All four assailants were killed in the ensuing clash. No group claimed responsibility; however, sources attributed the attack to Lashkar-e-Taiba (LeT).",1,1,2,Armed Assault,4,6,Explosives,"AK-47 assault rifles, petrol bombs, and grenades were used in the attack.",4,0
201706060018,2017,6,0,4,Afghanistan,6,South Asia,Herat,"06/06/2017: An explosives-laden rickshaw detonated on a road near Herat Grand Mosque in Herat, Afghanistan. At least seven people were killed and 16 people were injured in the blast. No group claimed responsibility for the incident.",1,0,3,Bombing/Explosion,1,6,Explosives,An explosives-laden motorcycle was used in the attack.,7,16
201706060026,2017,6,0,186,Sri Lanka,6,South Asia,Sri Jayawardanapura Kotte,"06/06/2017: An assailant threw an incendiary device at a Muslim-owned carpet and leather shop on Wijerama Road in Sri Jayawardanapura Kotte, Western, Sri Lanka. There were no reported casualties in the attack. No group claimed responsibility; however, authorities arrested a Bodu Bala Sena member in connection with the incident. An ex-soldier was also arrested in connection with the attack.",1,0,7,Facility/Infrastructure Attack,1,8,Incendiary,A petrol bomb was used in the attack.,0,0
201706060027,2017,6,0,186,Sri Lanka,6,South Asia,Maharagama,"06/07/2017: An assailant set fire to a Muslim-owned shoe shop in Maharagama, Western, Sri Lanka. The assailant was injured in the attack. No group claimed responsibility; however, authorities arrested a Bodu Bala Sena member in connection with the incident. An ex-soldier was also arrested in connection with the attack.",1,0,7,Facility/Infrastructure Attack,1,8,Incendiary,A petrol bomb was used in the attack.,0,1
201706060028,2017,6,0,69,France,8,Western Europe,Paris,"06/06/2017: An assailant armed with a hammer shouted ""This is for Syria!"" and struck a French Police officer outside Notre Dame Cathedral in Paris, France. The officer was injured while another officer opened fire and injured the assailant. Authorities identified the assailant as Farid Ikken, who claimed to be a ""soldier of the caliphate"" for the Islamic State of Iraq and the Levant (ISIL).",1,0,8,Unarmed Assault,1,9,Melee,A hammer was used in the attack.,0,2
201706070006,2017,6,0,94,Iran,10,Middle East & North Africa,Tehran,"06/07/2017: Four assailants dressed in women's clothing, wearing suicide vests and armed firearms, entered the Islamic Consultative Assembly parliament building in Tehran, Iran. The assailants opened fire in the building and held four people hostage in the five hour siege. One of the assailants detonated their explosive vest while the other three assailants were killed during the siege. All four hostages were also killed. This was one of two coordinated attacks in Tehran on the same day. At least 17 people were killed and 52 other people were injured across both incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks.",1,1,5,Hostage Taking (Barricade Incident),4,6,Explosives,"Explosives-laden vests, Kalashnikov assault rifles, and a handgun were used in the attack.",9,26
201706070007,2017,6,0,94,Iran,10,Middle East & North Africa,Tehran,"06/07/2017: Two assailants opened fire at the Ayatollah Khomeini Mausoleum in Tehran, Iran. One assailant detonated an explosive vest while the second was killed by security forces. This was one of two coordinated attacks in Tehran on the same day. At least 17 people were killed and 52 other people were injured across both incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks.",1,1,3,Bombing/Explosion,2,6,Explosives,Explosives-laden vests and firearms were used in the attack.,8,26
201706070008,2017,6,0,603,United Kingdom,8,Western Europe,London,"06/07/2017: Three female assailants came up behind a civilian and assaulted her in Hermon Hill neighborhood, London, England, United Kingdom. The women was thrown to the ground, beaten, and stabbed with a knife. No group claimed responsibility; however, the victim stated that the assailants were chanting verses of the Quran and ""Allah"".",1,0,2,Armed Assault,3,9,Melee,A knife was used in the attack.,0,1
201706080021,2017,6,1,182,Somalia,11,Sub-Saharan Africa,Af Urur,"06/08/2017: A suicide bomber detonated an explosives-laden vehicle near a Somali National Army (SNA) base in Af-Urur, Bari, Somalia. Following the blast, several assailants then opened fire on civilians and soldiers in the village and beheaded an unknown number of people. At least 77 people, including nine assailants, were killed and 20 other people and an unknown number of assailants were injured in the attack; the victims included soldiers and civilians. Additionally, an unknown number of people were abducted and their whereabouts are unknown. Al-Shabaab claimed responsibility for the incident.",1,1,6,Hostage Taking (Kidnapping),150,6,Explosives,"An explosives-laden vehicle, firearms, and sharp weapons were used in the attack.",77,20
201706080030,2017,6,0,147,Nigeria,11,Sub-Saharan Africa,Fadaman Rake,"06/08/2017: An explosive device detonated in Fadaman Rake, Adamawa, Nigeria. At least two people were killed and three other people were injured in the blast. No group claimed responsibility; however, sources attributed the attack to Boko Haram.",1,0,3,Bombing/Explosion,1,6,Explosives,An explosive device planted inside a polythene bag was used in the attack.,2,3
201706090002,2017,6,0,95,Iraq,10,Middle East & North Africa,Musayyib,"06/09/2017: A female suicide bomber detonated at the Grand Al Musayyib Market in Musayyib, Babil, Iraq. In addition to the assailant, at least 31 people were killed and 23 other people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden belt was used in the attack.,32,23
201706090048,2017,6,0,37,Cameroon,11,Sub-Saharan Africa,Kolofata,"06/09/2017: A suicide bomber detonated near Rapid Intervention Battalion (BIR) members in Kolofata, Extreme-North, Cameroon. In addition to the bomber, at least one soldier was killed and two other soldiers were injured in the blast. No group claimed responsibility; however, sources attributed the attack to Boko Haram.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden vest was used in the attack.,2,2
201706100042,2017,6,0,153,Pakistan,6,South Asia,Karachi,"06/10/2017: An assailant opened fire on the vehicle of Jamal Ahmed in northern Karachi, Pakistan. Ahmed, a Provincial Assembly of Sindh member and a Muttahida Qaumi Movement (MQM) leader, was injured in the assault. No group claimed responsibility for the attack.",0,0,1,Assassination,1,5,Firearms,A 30-bore pistol was used in the attack.,0,1
201706100046,2017,6,0,160,Philippines,5,Southeast Asia,Malasila,"06/10/2017: Security forces intercepted and killed two assailants planting explosive devices in Malasila, North Cotabato, Philippines. The devices were defused at the scene a short time later. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the New People's Army (NPA).",0,0,3,Bombing/Explosion,2,6,Explosives,A 16-kilogram anti-vehicle roadside bomb and a .45-caliber pistol were used in the attack.,2,0
201706100047,2017,6,0,603,United Kingdom,8,Western Europe,Ballymoney,"06/10/2017: Assailants threw petrol bombs and attacked a civilian at a bonfire site in Ballymoney, Northern Ireland, United Kingdom. One civilian was injured in the assault. No group claimed responsibility for the incident.",1,0,2,Armed Assault,3,8,Incendiary,Three petrol bombs and a metal pole were used in the attack.,0,1
201706100062,2017,6,0,198,Sweden,8,Western Europe,Malmo,"06/10/2017: An assailant drove his vehicle into a protest outside the Migration Agency in Malmo, Skane, Sweden. There were no reported casualties in the attack. The assailant, who reportedly had ties to Neo-Nazi groups, stated that he wanted to send a message that immigrants should not be in Sweden.",0,0,8,Unarmed Assault,1,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",A Volvo sedan was used in the attack.,0,0
201706110014,2017,6,0,153,Pakistan,6,South Asia,Quetta,"06/11/2017: Assailants opened fire on a Balochistan Constabulary checkpoint along Sariab Road in Shahwani neighborhood, Quetta, Pakistan. At least three officers were killed and a bystander was injured in the assault. Al-Alami faction of Lashkar-e-Jhangvi and the Khorasan Chapter of the Islamic State separately claimed responsibility for the attack.",1,0,2,Armed Assault,4,5,Firearms,Multiple 9-mm automatic pistols were used in the attack.,3,1
201706110048,2017,6,0,198,Sweden,8,Western Europe,Malmo,"06/11/2017: An assailant drove his vehicle into a protest outside the Migration Agency in Malmo, Skane, Sweden. Nobody was injured in the attack. The assailant, who reportedly had ties to Neo-Nazi groups, stated that he wanted to send a message that immigrants should not be in Sweden.",1,0,8,Unarmed Assault,1,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",A Volvo sedan was used in the attack.,0,0
201706130018,2017,6,0,60,Egypt,10,Middle East & North Africa,Arish,"06/13/2017: A sniper opened fire on a police checkpoint in Arish, North Sinai, Egypt. This was one of two similar attacks in the area on the same day. Two police officers were injured across both attacks. No group claimed responsibility for the incidents.",1,0,2,Armed Assault,1,5,Firearms,A sniper rifle was used in the attack.,0,1
201706130019,2017,6,0,60,Egypt,10,Middle East & North Africa,Arish,"06/13/2017: A sniper opened fire on a police checkpoint in Arish, North Sinai, Egypt. This was one of two similar attacks in the area on the same day. Two police officers were injured across both attacks. No group claimed responsibility for the incidents.",1,0,2,Armed Assault,1,5,Firearms,A sniper rifle was used in the attack.,0,1
201706130047,2017,6,0,209,Turkey,10,Middle East & North Africa,Tekeli,"06/13/2017: Suicide bombers equipped with grenades and firearms attacked a military base in Tekeli, Hakkari, Turkey. At least two assailants were killed as security forces repelled the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).",0,1,3,Bombing/Explosion,3,6,Explosives,"Explosives-laden belts, grenades, and AK-47 assault rifles were used in the attack.",2,0
201706140012,2017,6,0,182,Somalia,11,Sub-Saharan Africa,Mogadishu,"06/14/2017: A suicide bomber detonated an explosives-laden vehicle outside the Posh Treats restaurant in Hodan neighborhood, Mogadishu, Somalia. Following the blast, five assailants stormed the Pizza House restaurant across the street and held 20 people hostage. Security forces raided the restaurant several hours later, killing the assailants and rescuing an unknown number of hostages. At least 37 people, including six assailants, were killed and 26 people were injured in the attack. Al-Shabaab claimed responsibility for the incident.",1,1,5,Hostage Taking (Barricade Incident),6,6,Explosives,"An explosives-laden vehicle, sniper rifles, and other firearms were used in the attack.",37,26
201706150021,2017,6,0,4,Afghanistan,6,South Asia,Kabul,"06/15/2017: Two suicide bombers armed with firearms attacked Al Zahra Mosque in Dasht-e-Barchi, Kabul, Afghanistan. In addition to the two assailants, four people were killed and seven people were injured in the attack. The Khorasan Chapter of the Islamic State claimed responsibility for the incident.",1,1,3,Bombing/Explosion,2,6,Explosives,Explosives-laden vests and handguns were used in the attack.,6,7
201706150025,2017,6,0,44,China,4,East Asia,Fengxian,"06/15/2017: A suicide bomber detonated an explosive device outside the Chuangxin Kindergarten in Fengxian, Jiangsu, China. In addition to the assailant, seven people were killed and 65 people were injured in the blast. An unaffiliated individual, identified as Xu, claimed responsibility for the incident and left a manifesto on the wall of his apartment referring to overpopulation in China and other countries.",1,1,3,Bombing/Explosion,1,6,Explosives,A homemade explosive device was used in the attack.,8,65
201706160018,2017,6,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Jerusalem,"06/16/2017: An assailant stabbed a border police officer at Herod's Gate in Jerusalem, West Bank. The officer and the assailant were killed in the ensuing clash. This was one of two coordinated attacks in Jerusalem on this date. The Popular Front for the Liberation of Palestine (PFLP) and Hamas (Islamic Resistance Movement) jointly claimed responsibility for the incidents. The Islamic State of Iraq and the Levant (ISIL) issued a separate claim of responsibility; however, Israeli and Palestinian officials doubted the veracity of this claim.",1,0,2,Armed Assault,3,9,Melee,A knife was used in the attack.,2,0
201706160029,2017,6,0,72,Gabon,11,Sub-Saharan Africa,Libreville,"06/16/2017: Assailants raided the Radio Africa No. 1 office in Libreville, Estuaire, Gabon. The assailants forced station employees to broadcast a recorded message and planted an explosive device in the office. There were no reported casualties, and the explosive device was later defused at the scene. This was one of two coordinated attacks in Libreville on this date. Roland Desire Aba'a Minko, a supporter of opposition leader Jean Ping, claimed responsibility for the incidents and demanded that President Ali Bongo Ondimba resign from office.",1,0,5,Hostage Taking (Barricade Incident),1,6,Explosives,"An explosive device, machetes, and clubs were used in the attack.",0,0
201706160030,2017,6,0,72,Gabon,11,Sub-Saharan Africa,Libreville,"06/16/2017: Assailants raided the TV+ offices in Libreville, Estuaire, Gabon. The assailants forced station employees to broadcast a recorded message. There were no reported casualties in the assault. This was one of two coordinated attacks in Libreville on this date. Roland Desire Aba'a Minko, a supporter of opposition leader Jean Ping, claimed responsibility for the incidents and demanded that President Ali Bongo Ondimba resign from office.",1,0,5,Hostage Taking (Barricade Incident),1,6,Explosives,"An explosive device, revolvers, and machetes were used in the attack.",0,0
201706160031,2017,6,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Jerusalem,"06/16/2017: Two assailants opened fire and attempted to stab border police officers near the Damascus Gate in Jerusalem, West Bank. The two assailants were killed and four people, including three civilians and a police officer, were injured in the ensuing clash. This was one of two coordinated attacks in Jerusalem on this date. The Popular Front for the Liberation of Palestine (PFLP) and Hamas (Islamic Resistance Movement) jointly claimed responsibility for the incidents. The Islamic State of Iraq and the Levant (ISIL) issued a separate claim of responsibility; however, Israeli and Palestinian officials doubted the veracity of this claim.",1,0,2,Armed Assault,3,5,Firearms,An automatic firearm and knives were used in the attack.,2,4
201706170007,2017,6,0,45,Colombia,3,South America,Bogota,"06/17/2017: An explosive device detonated in a restroom at the Centro Andino mall in Bogota, Colombia. Three people, including a French citizen, were killed and eight people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the People's Revolutionary Movement (MRP). Sources also suspected the possible involvement of the National Liberation Army of Colombia (ELN), which the group denied.",1,0,3,Bombing/Explosion,8,6,Explosives,A homemade explosive device was used in the attack.,3,8
201706170015,2017,6,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Alon Shvut,"06/17/2017: An assailant attempted to stab a civilian near Alon Shvut, West Bank. The civilian was injured in the assault before the assailant was arrested by police forces. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist.",1,0,2,Armed Assault,1,9,Melee,A knife was used in the attack.,0,1
201706180036,2017,6,0,4,Afghanistan,6,South Asia,Gardez,"06/18/2017: Six assailants, including suicide bombers, attacked a police headquarters in Gardez, Paktia, Afghanistan. At least 12 people, including the six assailants and six police officers were killed, and 12 people, including civilians, were injured in the attack. The Taliban claimed responsibility for the incident.",1,1,3,Bombing/Explosion,6,6,Explosives,"An explosives-laden truck, explosives-laden vests, and firearms were used in the attack.",12,12
201706180040,2017,6,0,160,Philippines,5,Southeast Asia,Tuhian,"06/18/2017: Assailants raided a Globe Telecom cell site in Tuhian, Quezon, Philippines. There were no reported casualties, though two power generators were set on fire in the assault. This was one of two coordinated attacks in the area on this date. The New People's Army (NPA) claimed responsibility for the incidents.",1,0,7,Facility/Infrastructure Attack,10,5,Firearms,Firearms and three containers of gasoline were used in the attack.,0,0
201706180042,2017,6,0,160,Philippines,5,Southeast Asia,Kidawa,"06/18/2017: Security forces arrested an assailant planting an explosive device in Kidawa, Compostela Valley, Philippines. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the New People's Army (NPA).",0,0,3,Bombing/Explosion,1,6,Explosives,A roadside bomb was used in the attack.,0,0
201706200005,2017,6,0,182,Somalia,11,Sub-Saharan Africa,Mogadishu,"06/20/2017: A suicide bomber detonated an explosives-laden vehicle outside the Wadajir district headquarters in Mogadishu, Somalia. In addition to the assailant, at least ten people were killed and nine people, including district commissioner Omar Abdullahi Hassan, were injured in the blast. Al-Shabaab claimed responsibility for the attack.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden milk delivery van was used in the attack.,11,9
201706200026,2017,6,0,141,Nepal,6,South Asia,Itahari,"06/20/2017: Three assailants armed with knives attacked Shyam Pokharel in Itahari, Province 1, Nepal. Pokharel, a Rastriya Prajatantra Party (RPP) ward chairperson candidate, was injured in the assault. No group claimed responsibility for the incident.",0,0,1,Assassination,3,9,Melee,A dau was used in the attack.,0,1
201706210017,2017,6,0,200,Syria,10,Middle East & North Africa,Idlib,"06/21/2017: A suicide bomber detonated an explosives-laden motorcycle near a Syrian Armed Forces (SAF) guard post at Al-Sagha market on Al-Jalaa Street in Al-Sulaybah neighborhood, Idlib, Syria. In addition to the assailant, at least three people were killed and three other people were injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden motorcycle was used in the attack.,4,3
201706210022,2017,6,0,217,United States,1,North America,Flint,"06/21/2017: An assailant armed with a knife stabbed Lieutenant Jeff Neville at Bishop International Airport in Flint, Michigan, United States. Neville, a police officer, was injured in the attack. Amor Ftouhi claimed responsibility for the incident and made statements about deaths caused by the United States government in Syria, Iraq, and Afghanistan during the attack.",1,0,2,Armed Assault,1,9,Melee,A 12-inch knife was used in the attack.,0,1
201706210023,2017,6,0,603,United Kingdom,8,Western Europe,London,"06/21/2017: An assailant threw acid at Muslim civilians in a vehicle in Beckton area, London, United Kingdom. Two civilians suffered burn injuries in the attack. No group claimed responsibility for the incident; however, authorities attributed the attack to an anti-Muslim extremist, identified as John Tomlin.",1,0,8,Unarmed Assault,1,2,Chemical,Acid was used in the attack.,0,2
201706230012,2017,6,0,153,Pakistan,6,South Asia,Karachi,"06/23/2017: Assailants opened fire on Pakistani Police officers at a restaurant in Habib Bank Chowrangi neighborhood, Karachi, Pakistan. At least four officers were killed and two other officers were injured in the assault. Ansar al-Sharia (Pakistan) claimed responsibility for the attack.",1,0,2,Armed Assault,2,5,Firearms,Multiple 9-mm pistols were used in the attack.,4,2
201706230028,2017,6,0,209,Turkey,10,Middle East & North Africa,Unknown,"06/23/2017: Security forces identified and arrested five suicide bombers near the Syrian border in Hatay province, Turkey. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the Islamic State of Iraq and the Levant (ISIL).",0,1,3,Bombing/Explosion,5,6,Explosives,Explosives-laden belts were used in the attack.,0,0
201706230037,2017,6,0,160,Philippines,5,Southeast Asia,Pasay,"06/23/2017: Assailants opened fire on Borbie Rivera outside a bar in Pasay, Metropolitan Manila, Philippines. Rivera, a city councilor, and his bodyguard were injured in the attack. No group claimed responsibility for the incident.",0,0,1,Assassination,2,5,Firearms,A 5.56-mm assault rifle and a .45-caliber pistol were used in the attack.,0,2
201706230043,2017,6,0,603,United Kingdom,8,Western Europe,London,"06/23/2017: An assailant gave a Nazi salute, shouted ""white power,"" and then attempted to kill a restaurant owner at 3 Alexandria Avenue in Harrow, London, England, United Kingdom. The attacker drove at Kamal Ahmed with a van, intending to crush him against the front of the curry restaurant he owns. Marek Zakrocki claimed responsibility for the incident and stated ""I'm going to kill a Muslim.""",1,0,8,Unarmed Assault,1,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",A van was used in the attack.,0,0
201706280008,2017,6,0,222,Venezuela,3,South America,Caracas,"06/27/2017: Assailants in a helicopter attacked the Venezuelan Interior Ministry and Supreme Court with grenades and firearms in Caracas, Capital district, Venezuela. There were no reported casualties. Oscar Alberto Perez, an Equilibrio Nacional member, claimed responsibility for the incident in a video and stated that he intended to overthrow the government.",1,0,2,Armed Assault,1,6,Explosives,Grenades and assault rifles were used in the attack.,0,0
201706280013,2017,6,0,146,Niger,11,Sub-Saharan Africa,Kablewa,"06/28/2017: Two female suicide bombers detonated in a refugee camp in Kablewa, Diffa, Niger. In addition to the assailants, two people were killed and 11 people were injured in the blasts. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram.",1,1,3,Bombing/Explosion,2,6,Explosives,Two explosives-laden belts were used in the attack.,4,11
201706290016,2017,6,0,147,Nigeria,11,Sub-Saharan Africa,Alagarno,"06/29/2017: An explosive device detonated targeting military personnel in on a road between Alagarno and Kangarwa in Biu district, Borno, Nigeria. At least four soldiers were killed and three soldiers were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram.",1,0,3,Bombing/Explosion,3,6,Explosives,A roadside bomb was used in the attack.,4,3
201706290017,2017,6,0,69,France,8,Western Europe,Creteil,"06/29/2017: An assailant attempted to use his vehicle to run over civilians outside a mosque in Creteil, Ile-de-France, France. The vehicle was unable to break through the barriers and the assailant fled in the vehicle. An unidentified individual claimed responsibility for the incident and stated that the attack was carried out in retaliation for Islamic State of Iraq and the Levant (ISIL) attacks.",0,0,8,Unarmed Assault,1,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",An SUV was used in the attack.,0,0
201706300011,2017,6,0,95,Iraq,10,Middle East & North Africa,Mosul,"06/30/2017: Assailants opened fire on military personnel in Old City, Mosul, Nineveh, Iraq. There were no reported casualties. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",0,0,2,Armed Assault,1,5,Firearms,A Kalashnikov assault rifle and a sniper rifle were used in the attack.,0,0
201707020027,2017,7,0,160,Philippines,5,Southeast Asia,Bacong,"07/02/2017: Assailants raided a poultry farm in Bacong barangay, Bago City, Negros Occidental, Philippines. Biboy Gayagas, the farm owner and a village head, was injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA).",0,0,1,Assassination,2,5,Firearms,A carbine automatic rifle was used in the attack.,0,1
201707020028,2017,7,0,147,Nigeria,11,Sub-Saharan Africa,Kpansia,"07/02/2017: Assailants armed with firearms invaded the home of an All Progressives Congress (APC) leader, Dikivie Ikiogha, in Kpansia, Yenegoa, Bayelsa, Nigeria. A police officer and two civilians were briefly detained and subsequently released, while the intended target was not at the residence and unharmed. No group claimed responsibility for the incident.",1,0,5,Hostage Taking (Barricade Incident),5,5,Firearms,AK-47 assault rifles were used in the attack.,0,0
201707030047,2017,7,0,160,Philippines,5,Southeast Asia,Maddela district,"07/03/2017: Six assailants torched construction equipment in Maddela district, Quirino, Philippines. There were no reported casualties. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA).",1,0,7,Facility/Infrastructure Attack,20,8,Incendiary,Petrol was used in the attack.,0,0
201707030054,2017,7,0,45,Colombia,3,South America,La Mata,"07/03/2017: Assailants threw two grenades at a police sub-station in La Mata, Cesar, Colombia. Two police officers were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the National Liberation Army of Colombia (ELN).",1,0,3,Bombing/Explosion,2,6,Explosives,Two thrown fragmentation grenades were used in the attack.,0,2
201707030055,2017,7,0,603,United Kingdom,8,Western Europe,Londonderry,"07/03/2017: Assailants shot and injured a civilian in Galliagh Park, Londonderry, Northern Ireland, United Kingdom. The New Irish Republican Army claimed responsibility for the incident.",1,0,2,Armed Assault,3,5,Firearms,Firearms and metal bars were used in the attack.,0,1
201707040025,2017,7,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Jerusalem,"07/04/2017: A vehicle was stopped at a checkpoint in Mazmoria neighborhood, Jerusalem, West Bank. Authorities discovered six assailants armed with knives, stun grenades, and incendiary devices inside the vehicle. The assailants, identified as Palestinian extremists, confessed to intending to carry out an attack in Jerusalem.",0,0,2,Armed Assault,6,6,Explosives,"Stun grenades, Molotov cocktails, and knives were used in the attack.",0,0
201707040041,2017,7,0,209,Turkey,10,Middle East & North Africa,Guvecci,"07/04/2017: Security forces identified and arrested a suicide bomber in Guvecci, Hatay, Turkey. No group claimed responsibility for the incident.",0,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden vest was used in the attack.,0,0
201707050041,2017,7,0,98,Italy,8,Western Europe,Rome,"07/05/2017: Assailants attacked Fesshazion Pietros in Castro Pretorio neighborhood, Rome, Italy. At least two people, including Pietros, the Eritrea Ambassador to Italy, and his aide, were injured in the assault. No group claimed responsibility for the incident.",0,0,1,Assassination,2,9,Melee,A club with spikes was used in the attack.,0,2
201707060024,2017,7,0,200,Syria,10,Middle East & North Africa,Hamah,"07/06/2017: A suicide bomber detonated at a bus station in western Hamah city, Syria. Two additional devices were discovered and defused at the scene following the initial blast. In addition to the assailant, at least four people were killed and nine other people were injured in the attack. No group claimed responsibility for the incident.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosives-laden belt and two other explosive devices were used in the attack.,5,9
201707060036,2017,7,0,95,Iraq,10,Middle East & North Africa,Baghdad,"07/06/2017: A sniper opened fire on an Iraqi Volunteer Forces checkpoint in Qasir neighborhood, Baghdad, Iraq. One volunteer fighter was injured in the attack. No group claimed responsibility for the incident.",1,0,2,Armed Assault,1,5,Firearms,A sniper rifle was used in the attack.,0,1
201707090008,2017,7,0,160,Philippines,5,Southeast Asia,Licabang,"07/09/2017: Assailants set fire to construction equipment in Licabang, Dumingag, Zamboanga del Sur, Philippines. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA).",1,0,7,Facility/Infrastructure Attack,10,8,Incendiary,Gasoline was used in the attack.,0,0
201707090028,2017,7,0,95,Iraq,10,Middle East & North Africa,Mosul,"07/09/2017: A sniper opened fire on Iraqi Armed Forces soldiers planting an Iraqi flag in Old City neighborhood, Mosul, Iraq. There were no reported casualties in the assault. This was one of two similar sniper attacks that occurred in Old City on the same day. No group claimed responsibility; however, sources attributed the incidents to the Islamic State of Iraq and the Levant (ISIL).",0,0,2,Armed Assault,1,5,Firearms,A sniper rifle was used in the attack.,0,0
