x,y,region,nkill,success,attacktype1_txt,country_txt,city,summary
-0.18950097937682406,-0.5098012367263093,11,1,1,Armed Assault,Mozambique,Nhachato,"09/00/2016: Sometime between September 4 and September 10, 2016, assailants attacked Tomas Nglishe Sigauque at his home in Nhachato, Manica, Mozambique. Sigauque, a Mozambique Liberation Front (FRELIMO) party member, was killed in the assault. This was one of two related attacks targeting FRELIMO members on the same day. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Mozambique National Resistance Movement (MNR), which denied involvement."
-0.1684530900680929,-0.5307411067551497,10,1,1,Armed Assault,Iraq,Latifiyah,"09/08/2016: A sniper opened fire on a military checkpoint in Latifiyah, Babil, Iraq. A military officer was killed and a soldier was injured in the attack. No group claimed responsibility for the incident."
-0.19126860799798093,-0.524747331186233,10,1,1,Armed Assault,Egypt,Sixth of October,"09/08/2016: Assailants shot and killed Salah Mohamed, a police officer, in Sixth of October city, Giza, Egypt. The Hasam Movement claimed responsibility for the incident."
-0.17483588451684626,-0.4774331537891103,9,0,1,Armed Assault,Russia,Unknown,"09/09/2016: Assailants attacked Greenpeace volunteer firefighters at their camp in Krasnodar region, Russia. At least two people were injured in the assault. Cossack Separatists claimed responsibility for the incident and accused the Greenpeace team members of being pro-Western."
-0.026257096625293904,-0.5218654767888797,10,1,1,Bombing/Explosion,Iraq,Baghdad,"09/10/2016: Security forces identified and opened fire on a suicide bomber in Baghdad, Iraq. The assailant detonated prematurely, killing himself and injuring at least seven people. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
-0.2047219169313619,-0.5312237560598878,12,0,1,Armed Assault,Australia,Minto,"09/10/2016: An assailant stabbed and injured Wayne Greenhalg, a civilian, in Minto, New South Wales, Australia. Ihsas Khan claimed responsibility for the incident, and authorities suspected that the attack was inspired by the Islamic State of Iraq and the Levant (ISIL)."
-0.0704484754799316,-0.513350442024705,11,3,1,Bombing/Explosion,Kenya,Mombasa,"09/11/2016: Three assailants armed with an explosives-laden vest, petrol bombs, and a knife attacked a police station in Mombasa, Kenya. The three assailants were killed and two police officers were injured in the ensuing clash. During the assault, the assailants claimed to be members of Al-Shabaab; however, they also left a note in which they pledged allegiance to the Islamic State of the Iraq and the Levant (ISIL). In addition, ISIL claimed responsibility for the incident, though the assailants' connection to ISIL could not be confirmed."
-0.19215242230855942,-0.5322203784161947,10,1,0,Armed Assault,West Bank and Gaza Strip,Jerusalem,"09/16/2016: An assailant attempted to stab Israeli Border Police officers at the Damascus Gate in Jerusalem, West Bank. The assailant was killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist, identified as Saeed Amro."
-0.1684530900680929,-0.5307411067551497,10,1,1,Armed Assault,West Bank and Gaza Strip,Hebron,"09/16/2016: An assailant stabbed an Israel Defense Forces (IDF) soldier in Hebron, West Bank. The assailant was killed and the soldier was injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist, identified as Muhammad al-Rajabi."
-0.1684530900680929,-0.5307411067551497,10,1,1,Armed Assault,West Bank and Gaza Strip,Hebron,"09/17/2016: An assailant stabbed and wounded an Israel Defense Forces (IDF) soldier near Tel Rumeida in Hebron, West Bank. The assailant was killed in the ensuing clash. No group claimed responsibility for the incident; however, sources identified the assailant as a Palestinian extremist."
-0.19126860799798093,-0.524747331186233,11,1,1,Armed Assault,Somalia,Mogadishu,"09/17/2016: Assailants opened fire on Afweyne Titeye in Mogadishu, Banaadir, Somalia. Titeye, a peace activist, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab."
-0.2116287772708381,-0.39071513035165867,9,0,1,Bombing/Explosion,Ukraine,Kiev,"09/17/2016: Assailants attacked the Russian Embassy in Kiev, Ukraine. There were no reported casualties, although the building was damaged in the attack. No group claimed responsibility for the incident."
-0.22400217761893615,-0.4953377915711237,10,0,1,Facility/Infrastructure Attack,Libya,Benghazi,"09/17/2016: Assailants stormed the residence of Lieutenant Colonel 'Abd-al-Salam al-Mahdawi in Beloun, Benghazi, Libya. There were no reported casualties in the attack. No group claimed responsibility for the incident."
-0.19215242230855942,-0.5322203784161947,10,1,0,Bombing/Explosion,Iraq,Baghdad,"09/18/2016: Security forces identified and killed a suicide bomber targeting a military gathering in Suwaib, Baghdad, Iraq. No group claimed responsibility for the incident."
-0.13130044889424553,-0.52278541022045,10,2,1,Armed Assault,West Bank and Gaza Strip,Hebron,"09/19/2016: Two assailants stabbed and injured a Border Police officer at a checkpoint in Hebron, West Bank. The two assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources identified the assailants as Palestinian extremists."
-0.22753743486124997,-0.525229980490971,10,0,0,Bombing/Explosion,Turkey,Unknown,"09/19/2016: Two suicide bombers were identified and intercepted in Sanliurfa, Turkey. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
-0.2047219169313619,-0.5312237560598878,10,0,0,Armed Assault,Turkey,Ankara,"09/21/2016: An assailant attempted to stab a police officer and enter the Israeli Embassy in Ankara, Turkey. The assailant was injured when police opened fire. No other casualties were reported. Osman Nuri Caliskan confessed to carrying out the attack and stated that he wanted ""to stop the bloodshed in the Middle East."""
0.10506870708221967,-0.4685748061385962,10,9,0,Bombing/Explosion,Iraq,Shirqat,"09/21/2016: Security forces identified and killed nine suicide bombers driving explosives-laden vehicles in Shirqat, Saladin, Iraq. No group claimed responsibility for the incident."
-0.16756927575751449,-0.523268059525188,11,1,1,Armed Assault,Somalia,Beledweyne,"09/21/2016: Assailants opened fire on a civilian in Beledweyne, Hiiraan, Somalia. The civilian was killed and his son was injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab."
0.9540534672646626,-0.48205043692798877,10,13,1,Assassination,Syria,Inkhil,"09/22/2016: A suicide bomber detonated at the Syrian Coalition opposition government gathering in Inkhil, Daraa, Syria. In addition to the bomber, at least 12 people, including Yaaqoub al-Aama, the opposition minister, were killed and 30 others were wounded in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
-0.2047219169313619,-0.5312237560598878,10,0,0,Armed Assault,West Bank and Gaza Strip,Kiryat Arba,"09/23/2016: An assailant attempted to stab Israel Defense Forces (IDF) soldiers at a checkpost in Kiryat Arba, West Bank. The assailant was injured in the attack. No group claimed responsibility; however, sources identified the assailant, Osama Murad Zeidat, as a Palestinian extremist."
-0.18102258469089538,-0.5297444843988428,9,0,1,Bombing/Explosion,Hungary,Budapest,"09/24/2016: An explosive device detonated near a Rendorseg patrol in Budapest, Hungary. At least two officers were injured in the blast. No group claimed responsibility for the attack."
0.24988436665291686,-0.5135351436210097,10,6,0,Assassination,Iraq,Tikrit,"09/24/2016: A suicide bomber detonated an explosives-laden vehicle near the convoy of Sheikh Jasim al-Jebara, the local head of the security committee, north of Tikrit, Saladin, Iraq. This was one of two coordinated attacks at the same location and one of three attacks near Tikrit within a short period of time. In addition to the bomber, at least 11 people were killed and 23 others were injured in the two blasts at the same location. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks."
0.4520485191994513,-0.5026975926889568,10,7,1,Bombing/Explosion,Iraq,Baghdad,"09/25/2016: A suicide bomber detonated in Baghdad, Iraq. In addition to the assailant, at least six people were killed and 18 people were injured in the blast. Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
-0.19215242230855942,-0.5322203784161947,10,1,1,Armed Assault,Iraq,Baghdad,"09/25/2016: A sniper opened fire on a military checkpoint in Arab Ebjur, Baghdad, Iraq. A military officer was killed in the attack. No group claimed responsibility for the incident."
-0.12953282027308868,-0.5078393157605263,11,2,1,Armed Assault,Mali,Timbuktu,"09/25/2016: Assailants opened fire on a soldier and his cousin in Timbuktu, Mali. Both were killed and a child was injured in the attack. No group claimed responsibility for the incident; however sources suspected that Al-Qaida in the Islamic Maghreb (AQIM) was responsible for the attack."
-0.19126860799798093,-0.524747331186233,11,1,1,Assassination,Somalia,Mogadishu,"09/27/2016: Assailants opened fire on Abdiaziz Mohamed Ali Haji in Mogadishu, Banaadir, Somalia. Haji, a Shebelle Media Network journalist, was killed in the attack. No group claimed responsibility for the incident."
-0.19215242230855942,-0.5322203784161947,10,1,0,Bombing/Explosion,Iraq,Baghdad,"09/29/2016: A suicide bomber was identified and killed by police officers before he could detonate near a market in Ur, Baghdad, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
-0.1684530900680929,-0.5307411067551497,10,1,1,Armed Assault,West Bank and Gaza Strip,Qalandiyah,"09/30/2016: An assailant stabbed an Israel Defense Forces (IDF) soldier at a checkpoint in Qalandiyah, West Bank. The assailant was killed and the soldier was injured in the ensuing clash. No group claimed responsibility; however, sources identified the assailant as a Palestinian extremist."
-0.08478559872389092,-0.5272999141283218,10,2,1,Bombing/Explosion,Yemen,Aden,"10/01/2016: A suicide bomber detonated near a cinema in Aden, Adan, Yemen. In addition to the assailant, at least one civilian was killed and three civilians were injured in the blast. No group claimed responsibility for the incident."
-0.2047219169313619,-0.5312237560598878,9,0,1,Armed Assault,Russia,Moscow,"10/01/2016: An assailant attacked a synagogue in Moscow, Russia. A security guard was injured in the attack. Sources identified the assailant as Ivan Lebedev."
0.36838102785524923,-0.5061387853157848,10,6,1,Bombing/Explosion,Iraq,Baghdad,"10/03/2016: A suicide bomber detonated targeting a Shia procession near a market in Amil area, Baghdad city, Baghdad governorate, Iraq. In addition to the assailant, at least five people were killed and 16 people were injured in the blast. This was one of two coordinated attacks targeting processions on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
0.675583099219054,0.06876863745502382,10,23,0,Bombing/Explosion,Iraq,Hatra,"10/03/2016: Assailants and suicide bombers equipped with explosives-laden vehicles raided Hatra, Nineveh, Iraq. Security forces repelled the assault, killing 23 assailants. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
-0.013687602002491438,-0.5228620991451869,10,2,1,Bombing/Explosion,Syria,Hamah,"10/03/2016: A suicide bomber detonated in a public square in Hader neighborhood, Hamah, Syria. This was one of two suicide bombings in the same neighborhood within a short period of time. In addition to the two bombers, at least two people were killed and 12 others were injured across both blasts. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks."
-0.013687602002491438,-0.5228620991451869,10,2,1,Bombing/Explosion,Syria,Hamah,"10/03/2016: A suicide bomber detonated in a public square in Hader neighborhood, Hamah, Syria. This was one of two suicide bombings in the same neighborhood within a short period of time. In addition to the two bombers, at least two people were killed and 12 others were injured across both blasts. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks."
2.865836273558506,-0.4019063841546377,10,35,1,Bombing/Explosion,Syria,Tell Tawil,"10/03/2016: A suicide bomber detonated at a Kurdish wedding in Tell Tawil, Al Hasakah, Syria. In addition to the bomber, at least 34 people were killed and 77 others were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
-0.19215242230855942,-0.5322203784161947,10,1,1,Assassination,Libya,Sirte,"10/03/2016: A sniper opened fire on Jeroen Oerlemans in Sirte, Libya. Oerlemans, a Dutch journalist, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Tripoli Province of the Islamic State."
-0.13274010589938395,-0.519312893846791,7,0,0,Assassination,Georgia,Tbilisi,"10/04/2016: An explosive device detonated targeting the vehicle of Givi Targamadze in Tbilisi, Georgia. Targamadze, a United National Movement (UNM) member of parliament, was unharmed; however, four people were injured in the blast. No group claimed responsibility for the incident."
-0.19126860799798093,-0.524747331186233,11,1,1,Assassination,Somalia,Bardere,"10/05/2016: Assailants opened fire on Ibrahim Qorah in Bardere, Gedo, Somalia. Qorah, a prominent elder, was killed in the assault. No group claimed responsibility for the attack."
-0.0941478077203981,-0.5148297136857501,11,3,1,Bombing/Explosion,Nigeria,Gwoza,"10/06/2016: Security forces identified and intercepted three female suicide bombers targeting a military position in Gwoza, Borno, Nigeria. Two assailants were shot and killed while a third detonated, injuring a soldier. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram."
-0.19215242230855942,-0.5322203784161947,11,1,0,Bombing/Explosion,Nigeria,Alidawari,"10/06/2016: Security forces intercepted and killed a suicide bomber in Alidawari, Borno, Nigeria. No group claimed responsibility for the incident."
-0.18950097937682406,-0.5098012367263093,11,1,1,Assassination,Mozambique,Maputo,"10/08/2016: Assailants opened fire on Jeremias Pondeca in Costa do Sol, Maputo, Mozambique. Pondeca, a senior Mozambique National Resistance Movement (MNR) member, was killed in the attack. No group claimed responsibility for the incident."
1.0768690994824106,-0.4850716277437407,10,19,1,Bombing/Explosion,Turkey,Durak,"10/09/2016: A suicide bomber detonated an explosives-laden vehicle at a military checkpoint in Durak, Hakkari, Turkey. At least 19 people were killed and 26 people were injured in the blast. The victims included soldiers, civilians, and the assailant. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident."
0.6445224911334602,-0.49780845214791475,10,11,1,Bombing/Explosion,Syria,Mashi,"10/11/2016: A suicide bomber detonated near a bakery in Mashi, Aleppo, Syria. In addition to the bomber, at least 10 people were killed and 20 others were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
1.8593344818412485,-0.46651168793587927,10,36,1,Bombing/Explosion,Iraq,Baghdad,"10/15/2016: A suicide bomber detonated at a Shia gathering in Shaab area, Baghdad city, Baghdad governorate, Iraq. In addition to the assailant, at least 35 people were killed and 33 people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
-0.19215242230855942,-0.5322203784161947,11,1,0,Bombing/Explosion,Nigeria,Madagali,"10/15/2016: Security forces identified and killed a suicide bomber targeting a military base in Madagali, Adamawa, Nigeria. No group claimed responsibility for the incident; however, sources suspected the involvement of Boko Haram in the attack."
-0.009924473681636311,-0.5223340846625428,10,6,1,Bombing/Explosion,Iraq,Kuban,"10/15/2016: Two suicide bombers raided the house of an Iraqi Volunteer Forces leader in Kuban, Diyala, Iraq. At least four members of the chief's family were killed in the attack. Following the assault, the assailants fled but were cornered by security members, causing them to detonate and kill themselves. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
-0.024817439620155382,-0.5253379931625387,10,3,1,Bombing/Explosion,Iraq,Baghdad,"10/16/2016: A suicide bomber detonated targeting a Shia procession in Al Jadiriyah area, Baghdad city, Baghdad governorate, Iraq. In addition to the assailant, at least two people were killed and four people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
-0.154999781134712,-0.524264681881495,10,2,0,Bombing/Explosion,Egypt,Sheikh Zuweid,"10/16/2016: Security forces identified and killed two suicide bombers driving an explosives-laden vehicle near a police station in Sheikh Zuweid, North Sinai, Egypt. No group claimed responsibility for the incident."
-0.09735509334669347,-0.5263032917720148,10,1,1,Armed Assault,Iraq,Shirqat,"10/17/2016: A sniper opened fire on joint forces in the center of Shirqat, Saladin, Iraq. At least one soldier was killed and four security force members were injured in the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
0.30929668306209224,-0.500627659051606,10,5,0,Assassination,Iraq,Mutasim,"10/21/2016: Two suicide bombers detonated at the house of Sheikh 'Adnan al-Bazi, a volunteer fighter leader, in Mutasim, Saladin, Iraq. In addition to the assailants, three people were killed and 15 people, including al-Bazi, were injured in the blasts. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
-0.19215242230855942,-0.5322203784161947,10,1,0,Bombing/Explosion,Egypt,Al-Kharouba,"10/22/2016: An assailant attempted to fire a rocket-propelled grenade (RPG) at military personnel near Al-Kharouba, North Sinai, Egypt. Security forces opened fire, killing the assailant. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim extremists."
-0.19215242230855942,-0.5322203784161947,10,1,0,Bombing/Explosion,Iraq,Kirkuk,"10/23/2016: Security forces identified and killed a suicide bomber near a bank in central Kirkuk city, Kirkuk, Iraq. This was one of two similar attempted attacks in the city on the same day. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."
-0.19126860799798093,-0.524747331186233,11,1,1,Assassination,Somalia,Mogadishu,"10/24/2016: Assailants shot and killed Abdulaziz Araye, a National Intelligence and Security Agency (NISA) officer, in Mogadishu, Banaadir, Somalia. Al-Shabaab claimed responsibility for the incident."
0.3704083043587849,-0.4443017561544954,11,13,1,Bombing/Explosion,Somalia,Beledweyne,"10/25/2016: A suicide bomber detonated an explosives-laden vehicle and assailants opened fire targeting an African Union Mission in Somalia (AMISOM) base in Beledweyne, Hiiraan, Somalia. At least 11 assailants and two soldiers were killed and five soldiers were injured in the attack and ensuing clash. Al-Shabaab claimed responsibility for the incident."
-0.19215242230855942,-0.5322203784161947,10,1,1,Armed Assault,Egypt,Sheikh Zuweid,"10/25/2016: A sniper opened fire on a security checkpoint in Sheikh Zuweid, North Sinai, Egypt. A conscript was killed in the attack. No group claimed responsibility for the incident."
-0.19215242230855942,-0.5322203784161947,10,1,0,Bombing/Explosion,Iraq,Qarah Tapah,"10/25/2016: Security forces identified and killed a suicide bomber in Qarah Tapah, Diyala, Iraq. No group claimed responsibility for the incident."
-0.16756927575751449,-0.523268059525188,11,1,1,Armed Assault,Somalia,Mogadishu,"10/26/2016: Two assailants opened fire on Siyad Mohamed Ahmed, a senior army officer, in Mogadishu, Banaadir, Somalia. Ahmed was killed and one assailant was injured in the attack. Al-Shabaab claimed responsibility for the incident."
-0.22753743486124997,-0.525229980490971,9,0,1,Facility/Infrastructure Attack,Russia,Saint Petersburg,"10/26/2016: Two assailants threw Molotov cocktails at an office housing pro-Russian internet activists in Saint Petersburg, Russia. There were no reported casualties in the attack. No group claimed responsibility for the incident."
-0.19215242230855942,-0.5322203784161947,9,1,1,Assassination,Russia,Pervomaysky,"10/27/2016: An assailant shot and killed Ruslan Botashev, a district court judge, in Pervomaysky, Karachay-Cherkessia, Russia. No group claimed responsibility for the incident."
-0.034179648616662776,-0.5128677927199673,11,4,1,Armed Assault,Somalia,Mogadishu,"10/27/2016: Assailants opened fire on a military vehicle in Mogadishu, Banaadir, Somalia. At least four soldiers were killed and two soldiers were injured in the attack. Jabha East Africa and Al-Shabaab separately claimed responsibility for the incident."
-0.19126860799798093,-0.524747331186233,11,1,1,Assassination,Somalia,Mogadishu,"10/28/2016: Assailants shot and killed Colonel Ismail, a police officer, in Mogadishu, Banaadir, Somalia. Al-Shabaab claimed responsibility for the incident."
-0.2047219169313619,-0.5312237560598878,10,0,0,Armed Assault,West Bank and Gaza Strip,Ofra,"10/28/2016: An assailant attempted to ram his vehicle into an Israel Defense Forces (IDF) checkpoint in Ofra, West Bank. Security forces opened fire, injuring the assailant. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist."
0.535716010543653,-0.49925640006212874,10,8,1,Bombing/Explosion,Iraq,Baghdad,"10/29/2016: A suicide bomber detonated targeting Ashura celebrations in Iskan area, Baghdad city, Baghdad governorate, Iraq. In addition to the assailant, at least seven people were killed and 20 people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
-0.20383810262078342,-0.5237507088299259,10,0,0,Assassination,Turkey,Aydin,"10/29/2016: Two assailants shot and injured Bulent Tezcan, the Republican People's Party (CHP) vice chair, at a restaurant in Aydin, Turkey. No group claimed responsibility for the incident."
-0.18596572213451032,-0.4799090478064622,11,1,1,Assassination,Nigeria,Lokoja,"10/29/2016: Assailants raided Alhaji Ibrahim Abubakar's house in Lokaja, Kogi, Nigeria. Abubakar, the state chair of the Miyetti Allah Cattle Breeders Association of Nigeria (MACBAN), was killed in the attack. No group claimed responsibility for the incident; however, sources suspected that Fulani militants may have carried out the attack."
-0.19215242230855942,-0.5322203784161947,11,1,0,Bombing/Explosion,Nigeria,Maiduguri,"10/30/2016: Security forces identified and killed a suicide bomber targeting an internally displaced persons camp in Maiduguri, Borno, Nigeria. No group claimed responsibility for the incident; however, sources attributed the attempted attack to Boko Haram."
0.16765653231385322,-0.5204488526214966,6,7,1,Bombing/Explosion,Afghanistan,Jalalabad,"10/31/2016: A suicide bomber detonated targeting tribal leaders in Jalalabad, Nangarhar, Afghanistan. In addition to the bomber, six people were killed and six wounded in the attack. The Khorasan Province of the Islamic State claimed responsibility for the incident."
0.06791606590837225,-0.47653050267329594,11,8,1,Bombing/Explosion,Nigeria,Gubio,"11/01/2016: A suicide bomber detonated inside a minibus at a checkpoint in Gubio, Borno, Nigeria. At least eight assailants were killed in the blast. No group claimed responsibility; however, sources attributed the attack to Boko Haram."
-0.22842124917182835,-0.5327030277209328,6,0,0,Bombing/Explosion,Pakistan,Peshawar,"11/01/2016: An explosive device was discovered and defused near Bacha Khan Markaz in Haji Town neighborhood, Peshawar, Khyber Pakhtunkhwa, Pakistan. No group claimed responsibility for the attack."
-0.22842124917182835,-0.5327030277209328,6,0,0,Bombing/Explosion,Pakistan,Peshawar,"11/02/2016: An explosive device left in a taxi was discovered and defused in Chonabhati neighborhood, Peshawar, Khyber Pakhtunkhwa, Pakistan. No group claimed responsibility for the attack."
-0.044425671923748355,-0.5078706395073572,11,5,1,Bombing/Explosion,Nigeria,Gwoza district,"11/03/2016: Assailants, including two suicide bombers, opened fire on Nigerian Army (NA) soldiers in Gwoza district, Borno, Nigeria. At least five people, including one soldier and four assailants, were killed in the ensuing clash. This was one of two related attacks in Gwoza district on the same day. No group claimed responsibility; however, sources attributed the attacks to Boko Haram."
-0.11873095427144306,-0.5237820325767569,6,3,1,Armed Assault,Pakistan,Karachi,"11/04/2016: Assailants opened fire on Ahle Sunnat Wal Jamaat (ASWJ) members near Shaqif Mor in Gulberg neighborhood, Karachi, Pakistan. At least three members were killed in the assault. This was one of three attacks targeting ASWJ members and supporters in different Karachi neighborhoods on the same day. No group claimed responsibility for the incidents."
-0.2257698062400931,-0.5102838860310475,6,0,1,Hostage Taking (Kidnapping),Afghanistan,Kabul,"11/05/2016: Assailants abducted an Australian woman in Qala-i-Fatullah, Kabul, Afghanistan. The hostage, an adviser for Agency Coordinating Body for Afghan Relief and Development (ACBAR), was released unharmed on March 14, 2017. No group claimed responsibility; however, sources attributed the attack to the Taliban."
-0.09735509334669347,-0.5263032917720148,6,1,1,Armed Assault,Bangladesh,Dhaka,"11/06/2016: An assailant stabbed security personnel at Hazrat Shahjalal International Airport in Tejgaon, Dhaka, Bangladesh. One security member was killed and three others were wounded in the attack. The assailant, identified as Shihab, was also injured. No group claimed responsibility for the incident."
-0.12324734621299412,0.3565895926445216,6,0,1,Bombing/Explosion,India,Madhuban,"11/04/2016: An explosive device detonated at the residence of Uday Mahto in Madhuban, Jharkhand, India. Mahto, a former Communist Party of India - Maoist (CPI-Maoist) commander, was not harmed as there were no reported casualties in the blast. This was one of two related attacks in Madhuban on the same day. No group claimed responsibility; however, sources attributed the incidents to the Communist Party of India - Maoist (CPI-Maoist)."
0.38095052247805167,-0.5071354076720918,6,7,1,Bombing/Explosion,Afghanistan,Bagram,"11/12/2016: A suicide bomber detonated at Bagram Air Base in Parwan, Afghanistan. In addition to the bomber, five United States citizens, including three soldiers and two contractors, and one Polish soldier were killed and 15 United States soldiers were injured in the blast. The Taliban claimed responsibility for the incident."
4.063759798628075,-0.3591954484653187,6,53,1,Bombing/Explosion,Pakistan,Khuzdar district,"11/12/2016: A suicide bomber detonated at the Shah Noorani shrine in Khuzdar district, Balochistan, Pakistan. In addition to the bomber, at least 52 people were killed and 100 others were injured in the blast. The Khorasan Chapter of the Islamic State claimed responsibility for the attack; however, officials questioned the veracity of this claim. Sources also attributed the incident to Lashkar-e-Jhangvi."
-0.19126860799798093,-0.524747331186233,11,1,1,Armed Assault,Somalia,Mogadishu,"11/13/2016: Gunmen opened fire on a Somali soldier at the Makaro market in Mogadishu, Banaadir province, Somalia. The soldier was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the incident to Al-Shabaab."
0.213615539789648,-0.5140177929257477,6,5,1,Bombing/Explosion,Afghanistan,Kabul,"11/16/2016: A suicide bomber detonated explosives targeting a National Directorate of Security (NDS) vehicle in Puli Mahmud Khan, Kabul, Afghanistan. In addition to the bomber, five people were killed and 11 people were wounded in the blast. The casualties included intelligence officials and civilians. The Khorasan Chapter of the Islamic State claimed responsibility for the incident."
0.2632087052397563,2.828612265176094,6,0,1,Armed Assault,Afghanistan,Duab,"11/19/2016: Assailants attacked Duab, Nuristan, Afghanistan. At least four civilians were injured in the ensuing clashes that continued until November 23, 2016. The Taliban claimed responsibility for the attack."
-0.19126860799798093,-0.524747331186233,11,1,1,Bombing/Explosion,Nigeria,Maiduguri,"11/18/2016: A suicide bomber detonated targeting a police post in Maiduguri, Borno, Nigeria. The assailant was the only reported casualty, although a second suicide bomber was arrested following the blast. This was one of three coordinated suicide attacks in Maiduguri on this date. Boko Haram claimed responsibility for the incidents."
-0.19126860799798093,-0.524747331186233,11,1,1,Armed Assault,Somalia,Mogadishu,"11/18/2016: Two assailants shot and killed a soldier in Tarabunka junction, Mogadishu, Banaadir, Somalia. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab."
-0.22753743486124997,-0.525229980490971,6,0,0,Armed Assault,India,Srinagar,"11/18/2016: Assailants threw two petrol bombs at police officers near Srinagar, Jammu and Kashmir, India. There were no reported casualties in the attack. No group claimed responsibility for the incident."
-0.08213415579215558,-0.5048807724384363,6,2,1,Bombing/Explosion,Afghanistan,Baharak district,"11/19/2016: Security forces identified and intercepted four suicide bombers attempting to attack a market in Baharak, Badakhshan, Afghanistan. One assailant and one soldier were killed and three soldiers were injured in the ensuing clash. The remaining three assailants fled the scene. No group claimed responsibility for the incident; however, sources attributed the attack to the Taliban."
-0.2020704739996265,-0.5088046143700024,6,0,1,Armed Assault,Afghanistan,Kabul,"11/19/2016: Assailants shot and injured Mirwais Omarkhel, a Ministry of Finance employee, in Macro Rayan, Kabul, Afghanistan. No group claimed responsibility for the incident."
1.6165825314160298,-0.4674143390516935,6,28,1,Bombing/Explosion,Afghanistan,Kabul,"11/21/2016: A suicide bomber detonated at the Baqir Olum mosque in Char Qala, Kabul, Afghanistan. In addition to the assailant, at least 27 people were killed and 35 people were injured in the blast. The Khorasan Chapter of the Islamic State claimed responsibility for the incident."
-0.19215242230855942,-0.5322203784161947,6,1,0,Assassination,Afghanistan,Unknown,"11/21/2016: Security forces shot and killed a suicide bomber attempting to target government officials in northern Sari Pul, Afghanistan. The assailant was the only reported casualty. No group claimed responsibility for the attack."
-0.013687602002491438,-0.5228620991451869,6,2,1,Bombing/Explosion,Afghanistan,Jalalabad,"11/25/2016: An explosive device detonated at the house of Abdul Hakim, a senior prison official, in Jalalabad, Nangarhar, Afghanistan. Hakim and his son were killed and six other people were injured in the blast. This was one of three coordinated attacks in Jalalabad on the same day. A member of the Khorasan Chapter of the Islamic State confessed to carrying out the attacks."
-0.22842124917182835,-0.5327030277209328,6,0,0,Bombing/Explosion,Pakistan,Peshawar,"11/25/2016: An explosive device was discovered and defused along Mohammad Abad Road in Gulbahar neighborhood, Peshawar, Pakistan. No group claimed responsibility for the attack."
0.32363380630605154,-0.4866781869479894,6,6,1,Bombing/Explosion,Pakistan,Ghalanai,"11/26/2016: Four suicide bombers attacked a Frontier Corps (FC) camp headquarters in Ghalanai, Mohmand district, Federally Administered Tribal Areas, Pakistan. In addition to the four bombers, at least two soldiers were killed and 14 others were injured in the attack. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident."
1.8787148430662992,-0.45461486715385746,11,30,0,Assassination,Somalia,Mogadishu,"11/26/2016: An explosives-laden vehicle detonated targeting President Hassan Sheikh Adan's convoy near a market in Afesyoni area, Mogadishu, Banaadir, Somalia. Adan was not harmed; however, at least 30 people were killed and 43 people were injured in the blast. Al-Shabaab claimed responsibility for the incident."
