eventid,year,imonth,iday,extended,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,target1,natlty1,natlty1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
201706160029,2017,6,16,0,72,Gabon,11,Sub-Saharan Africa,Libreville,0.412811,9.460859,"06/16/2017: Assailants raided the Radio Africa No. 1 office in Libreville, Estuaire, Gabon. The assailants forced station employees to broadcast a recorded message and planted an explosive device in the office. There were no reported casualties, and the explosive device was later defused at the scene. This was one of two coordinated attacks in Libreville on this date. Roland Desire Aba'a Minko, a supporter of opposition leader Jean Ping, claimed responsibility for the incidents and demanded that President Ali Bongo Ondimba resign from office.",1,0,5,Hostage Taking (Barricade Incident),16,Telecommunication,Editorial Office,72,Gabon,1,6,Explosives,"An explosive device, machetes, and clubs were used in the attack.",0,0
201706160030,2017,6,16,0,72,Gabon,11,Sub-Saharan Africa,Libreville,0.412811,9.460859,"06/16/2017: Assailants raided the TV+ offices in Libreville, Estuaire, Gabon. The assailants forced station employees to broadcast a recorded message. There were no reported casualties in the assault. This was one of two coordinated attacks in Libreville on this date. Roland Desire Aba'a Minko, a supporter of opposition leader Jean Ping, claimed responsibility for the incidents and demanded that President Ali Bongo Ondimba resign from office.",1,0,5,Hostage Taking (Barricade Incident),16,Telecommunication,Offices,72,Gabon,1,6,Explosives,"An explosive device, revolvers, and machetes were used in the attack.",0,0
201706160031,2017,6,16,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Jerusalem,31.784838,35.224613,"06/16/2017: Two assailants opened fire and attempted to stab border police officers near the Damascus Gate in Jerusalem, West Bank. The two assailants were killed and four people, including three civilians and a police officer, were injured in the ensuing clash. This was one of two coordinated attacks in Jerusalem on this date. The Popular Front for the Liberation of Palestine (PFLP) and Hamas (Islamic Resistance Movement) jointly claimed responsibility for the incidents. The Islamic State of Iraq and the Levant (ISIL) issued a separate claim of responsibility; however, Israeli and Palestinian officials doubted the veracity of this claim.",1,0,2,Armed Assault,3,Police,Officers,97,Israel,3,5,Firearms,An automatic firearm and knives were used in the attack.,2,4
201706160038,2017,6,16,0,200,Syria,10,Middle East & North Africa,Idlib,35.928802,36.631451,"06/16/2017: A suicide bomber detonated outside Abu Thar al-Ghafari Mosque in Idlib city, Syria. The attack targeted Abdullah Muhammad al-Muhaysini, an Hay'at Tahrir Al-Sham (HTS) leader. Al-Muhaysini was not harmed but at least one guard was killed and nine other people, including fighters and civilians, were injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",0,1,1,Assassination,17,Terrorists/Non-State Militia,Vehicle of Leader: Abdullah Muhammad al-Muhaysini,200,Syria,1,6,Explosives,An explosives-laden belt was used in the attack.,2,9
201706170007,2017,6,17,0,45,Colombia,3,South America,Bogota,4.667128,-74.106056,"06/17/2017: An explosive device detonated in a restroom at the Centro Andino mall in Bogota, Colombia. Three people, including a French citizen, were killed and eight people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the People's Revolutionary Movement (MRP). Sources also suspected the possible involvement of the National Liberation Army of Colombia (ELN), which the group denied.",1,0,3,Bombing/Explosion,1,Business,Restroom,45,Colombia,8,6,Explosives,A homemade explosive device was used in the attack.,3,8
201706170015,2017,6,17,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Alon Shvut,31.646119,35.132209,"06/17/2017: An assailant attempted to stab a civilian near Alon Shvut, West Bank. The civilian was injured in the assault before the assailant was arrested by police forces. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist.",1,0,2,Armed Assault,14,Private Citizens & Property,Civilian,97,Israel,1,9,Melee,A knife was used in the attack.,0,1
201706170058,2017,6,17,0,92,India,6,South Asia,Coimbatore,11.016845,76.955832,"06/17/2017: Assailants threw two petrol bombs at a Communist Party of India: Marxist-Leninist (CPI-ML) office in Coimbatore, Tamil Nadu, India. There were no reported casualties. A Vishwa Hindu Parishad (VHP) member claimed responsibility for the incident and stated that the attack was carried out in retaliation for the alleged killing of right-wing workers by the CPI-ML.",1,0,7,Facility/Infrastructure Attack,22,Violent Political Party,District Office,92,India,1,8,Incendiary,Kerosene bombs were used in the attack.,0,0
201706180024,2017,6,18,0,95,Iraq,10,Middle East & North Africa,Qarah Tapah,34.430836,44.93409,"06/18/2017: Security forces identified and killed a suicide bomber targeting civilians in Qarah Tapah, Diyala, Iraq. No group claimed responsibility for the incident.",0,1,3,Bombing/Explosion,14,Private Citizens & Property,Civilians,95,Iraq,1,6,Explosives,An explosives-laden belt was used in the attack.,1,0
201706180026,2017,6,18,0,95,Iraq,10,Middle East & North Africa,Tuz Khormato,34.881348,44.62513,"06/18/2017: Four suicide bombers attacked Sidiq air base near Tuz Khormato, Saladin, Iraq. The four assailants detonated after being intercepted by security forces, killing themselves and injuring at least two Peshmerga soldiers. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",1,1,3,Bombing/Explosion,4,Military,Sidiq Air Base,95,Iraq,4,6,Explosives,Four explosives-laden belts and firearms were used in the attack.,4,2
201706180035,2017,6,18,0,182,Somalia,11,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,"06/18/2017: Assailants shot and killed two tax officers at a barbershop in Suuq Boocle area, Mogadishu, Somalia. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,0,2,Armed Assault,2,Government (General),Tax Officers,182,Somalia,2,5,Firearms,Pistols were used in the attack.,2,0
201706180036,2017,6,18,0,4,Afghanistan,6,South Asia,Gardez,33.598633,69.228996,"06/18/2017: Six assailants, including suicide bombers, attacked a police headquarters in Gardez, Paktia, Afghanistan. At least 12 people, including the six assailants and six police officers were killed, and 12 people, including civilians, were injured in the attack. The Taliban claimed responsibility for the incident.",1,1,3,Bombing/Explosion,3,Police,Headquarters,4,Afghanistan,6,6,Explosives,"An explosives-laden truck, explosives-laden vests, and firearms were used in the attack.",12,12
201706190003,2017,6,20,0,113,Libya,10,Middle East & North Africa,Sidra,30.63179,18.351568,"06/20/2017: A suicide bomber detonated after being stopped at a military checkpoint in Sidra, Sirte, Libya. The assailant was killed and one soldier was injured in the blast. Security forces later defused the assailant's explosives-laden vehicle at the scene. No group claimed responsibility for the incident.",1,1,3,Bombing/Explosion,4,Military,Checkpoint,113,Libya,1,6,Explosives,"An explosives-laden vehicle containing rockets, an antitank missile, and an air-burst mine and an explosives-laden vest were used in the attack.",1,1
201706190017,2017,6,19,0,182,Somalia,11,Sub-Saharan Africa,Bosaso,11.274796,49.179657,"06/19/2017: Assailants shot and killed a trader at a market in Bosaso, Bari, Somalia. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,0,2,Armed Assault,14,Private Citizens & Property,Businessperson,182,Somalia,2,5,Firearms,Pistols were used in the attack.,1,0
201706190050,2017,6,19,0,92,India,6,South Asia,Mokeri,11.77365,75.568395,"06/19/2017: Assailants threw petrol bombs at the house of K.K. Dinesan in Mokeri, Kerala, India. Dinesan, a Communist Party of India: Marxist (CPI-M) district committee member, was not harmed in the attack. No group claimed responsibility for the incident.",1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Residence of District Committee Member: K.K. Dinesan,92,India,2,8,Incendiary,Two petrol bombs were used in the attack.,0,0
201706200005,2017,6,20,0,182,Somalia,11,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,"06/20/2017: A suicide bomber detonated an explosives-laden vehicle outside the Wadajir district headquarters in Mogadishu, Somalia. In addition to the assailant, at least ten people were killed and nine people, including district commissioner Omar Abdullahi Hassan, were injured in the blast. Al-Shabaab claimed responsibility for the attack.",1,1,3,Bombing/Explosion,2,Government (General),Wadajir District Headquarters,182,Somalia,1,6,Explosives,An explosives-laden milk delivery van was used in the attack.,11,9
201706200007,2017,6,20,0,95,Iraq,10,Middle East & North Africa,Al-Salam,35.023304,43.370753,"06/20/2017: Security forces intercepted and killed 12 suicide bombers in Al-Salam, Saladin, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attempted attack.",0,1,3,Bombing/Explosion,20,Unknown,Unknown,95,Iraq,12,6,Explosives,Twelve explosives-laden vests were used in the attack.,12,0
201706200010,2017,6,20,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Qalandiyah,31.861471,35.208427,"06/20/2017: An assailant attempted to stab Israel Defense Forces (IDF) soldiers near Qalandiyah, West Bank. The assailant was shot and killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist, identified as Baha' Emad Samir al-Harbawi.",0,0,2,Armed Assault,4,Military,Soldiers,97,Israel,1,9,Melee,A knife was used in the attack.,1,0
201706200012,2017,6,20,0,4,Afghanistan,6,South Asia,Bagram,34.93383,69.232788,"06/20/2017: Security forces identified and arrested a suicide bomber who intended to target a military convoy near Bagram Airbase in Bagram, Parwan, Afghanistan. There were no casualties in the incident. No group claimed responsibility for the incident.",0,1,3,Bombing/Explosion,4,Military,Convoy,422,International,1,6,Explosives,An explosives-laden vest and grenades were used in the attack.,0,0
201706200026,2017,6,20,0,141,Nepal,6,South Asia,Itahari,26.663979,87.275163,"06/20/2017: Three assailants armed with knives attacked Shyam Pokharel in Itahari, Province 1, Nepal. Pokharel, a Rastriya Prajatantra Party (RPP) ward chairperson candidate, was injured in the assault. No group claimed responsibility for the incident.",0,0,1,Assassination,22,Violent Political Party,Candidate: Shyam Pkharel,141,Nepal,3,9,Melee,A dau was used in the attack.,0,1
201706200044,2017,6,20,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"06/20/2017: Security forces identified and killed a suicide bomber targeting security personnel in Mosul, Nineveh, Iraq. No group claimed responsibility for the incident.",0,1,3,Bombing/Explosion,4,Military,Soldiers,95,Iraq,1,6,Explosives,An explosives-laden belt was used in the attack.,1,0
201706210017,2017,6,21,0,200,Syria,10,Middle East & North Africa,Idlib,35.928802,36.631451,"06/21/2017: A suicide bomber detonated an explosives-laden motorcycle near a Syrian Armed Forces (SAF) guard post at Al-Sagha market on Al-Jalaa Street in Al-Sulaybah neighborhood, Idlib, Syria. In addition to the assailant, at least three people were killed and three other people were injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,1,3,Bombing/Explosion,4,Military,Guard Post,200,Syria,1,6,Explosives,An explosives-laden motorcycle was used in the attack.,4,3
201706210019,2017,6,21,0,182,Somalia,11,Sub-Saharan Africa,Qoryoley,1.789637,44.529976,"06/21/2017: Assailants shot and killed Sheikh Ibrahim Kaba-Adde, a clan elder, at a mosque in Qoryoley, Lower Shebelle, Somalia. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,0,1,Assassination,14,Private Citizens & Property,Clan Elder: Sheikh Ibrahim Kaba-Adde,182,Somalia,2,5,Firearms,Pistols were used in the attack.,1,0
201706210022,2017,6,21,0,217,United States,1,North America,Flint,42.973383,-83.738903,"06/21/2017: An assailant armed with a knife stabbed Lieutenant Jeff Neville at Bishop International Airport in Flint, Michigan, United States. Neville, a police officer, was injured in the attack. Amor Ftouhi claimed responsibility for the incident and made statements about deaths caused by the United States government in Syria, Iraq, and Afghanistan during the attack.",1,0,2,Armed Assault,3,Police,Officer: Lieutenant Jeff Neville,217,United States,1,9,Melee,A 12-inch knife was used in the attack.,0,1
201706230004,2017,6,23,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"06/23/2017: Suicide bombers armed with explosives-laden belts, grenades, and rifles attacked a commercial area in Al Muthanna, Mosul, Nineveh, Iraq. In addition to an assailant, three people were killed and at least nine others were injured in the attack, including police officers and civilians. This was one of two related attacks that took place in Al Muthanna on this date. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.",1,1,3,Bombing/Explosion,3,Police,Officer: Aziz al-Sourgi,95,Iraq,1,6,Explosives,"Explosives-laden belts, grenades, and rifles were used in the attack.",4,9
201706230005,2017,6,23,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"06/23/2017: A suicide bomber armed with grenades and rifles attacked a mosque in Al Muthanna, Mosul, Nineveh, Iraq. Security officials killed the assailant. This was one of two related attacks that took place in Al Muthanna on this date. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.",1,1,3,Bombing/Explosion,3,Police,Officers,95,Iraq,1,6,Explosives,"Explosives-laden belts, grenades, and rifles were used in the attack.",1,0
201706230009,2017,6,23,0,153,Pakistan,6,South Asia,Quetta,30.200819,66.994354,"06/23/2017: A suicide bomber detonated an explosives-laden vehicle near the office of Ehsan Mehboob, a Pakistani Police Inspector General, in Quetta, Balochistan, Pakistan. In addition to the assailant, at least 14 people, including seven officers, were killed and 19 other people were injured in the blast. Mehboob, however, was not harmed. The Khorasan Chapter of the Islamic State and the Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) separately claimed responsibility for the attack.",1,1,3,Bombing/Explosion,3,Police,Officers,153,Pakistan,1,6,Explosives,An explosives-laden vehicle containing up to 95 kilograms of explosive material was used in the attack.,16,19
201706230012,2017,6,23,0,153,Pakistan,6,South Asia,Karachi,24.891115,67.143311,"06/23/2017: Assailants opened fire on Pakistani Police officers at a restaurant in Habib Bank Chowrangi neighborhood, Karachi, Pakistan. At least four officers were killed and two other officers were injured in the assault. Ansar al-Sharia (Pakistan) claimed responsibility for the attack.",1,0,2,Armed Assault,3,Police,"Officers: Mohammad Yousuf, Raja Shabir, Khalid",153,Pakistan,2,5,Firearms,Multiple 9-mm pistols were used in the attack.,4,2
201706230028,2017,6,23,0,209,Turkey,10,Middle East & North Africa,Unknown,36.401849,36.34981,"06/23/2017: Security forces identified and arrested five suicide bombers near the Syrian border in Hatay province, Turkey. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the Islamic State of Iraq and the Levant (ISIL).",0,1,3,Bombing/Explosion,20,Unknown,Unknown,209,Turkey,5,6,Explosives,Explosives-laden belts were used in the attack.,0,0
201706240045,2017,6,24,0,95,Iraq,10,Middle East & North Africa,Musayyib,32.777344,44.289352,"06/24/2017: Security forces identified and arrested two assailants, armed with an explosives-laden belt and a landmine, targeting a residence in Musayyib, Babil, Iraq. No group claimed responsibility for the attempted attack.",0,1,3,Bombing/Explosion,14,Private Citizens & Property,House,95,Iraq,2,6,Explosives,An explosives-laden belt and an antitank landmine were used in the attack.,0,0
201706260007,2017,6,26,0,95,Iraq,10,Middle East & North Africa,Musayyib,32.777344,44.289352,"06/26/2017: A suicide bomber detonated attemtped to enter a mosque in Musayyib, Babil, Iraq. A police officer stopped the assailant who then detonated, killing both of them. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,Mosque,95,Iraq,1,6,Explosives,An explosives-laden belt was used in the attack.,2,0
201706260043,2017,6,26,0,95,Iraq,10,Middle East & North Africa,Lazakah,35.866613,43.31855,"06/26/2017: Security forces identified and killed a suicide bomber targeting Lazakah, Nineveh, Iraq. No group claimed responsibility for the attempted attack.",0,1,3,Bombing/Explosion,14,Private Citizens & Property,Complex,95,Iraq,1,6,Explosives,An explosives-laden belt was used in the attack.,1,0
201706280004,2017,6,28,0,95,Iraq,10,Middle East & North Africa,Dulab,33.889561,42.623253,"06/28/2017: Security forces identified and killed two suicide bombers attempting to attack a wedding party in Al-Dulab, Hit, Al Anbar, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",0,1,3,Bombing/Explosion,14,Private Citizens & Property,Wedding Ceremony,95,Iraq,2,6,Explosives,Two explosives-laden belts were used in the attack.,2,0
201706280008,2017,6,27,0,222,Venezuela,3,South America,Caracas,10.482834,-66.962128,"06/27/2017: Assailants in a helicopter attacked the Venezuelan Interior Ministry and Supreme Court with grenades and firearms in Caracas, Capital district, Venezuela. There were no reported casualties. Oscar Alberto Perez, an Equilibrio Nacional member, claimed responsibility for the incident in a video and stated that he intended to overthrow the government.",1,0,2,Armed Assault,2,Government (General),Building,222,Venezuela,1,6,Explosives,Grenades and assault rifles were used in the attack.,0,0
201706280012,2017,6,28,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"06/28/2017: Security forces identified and seized a suicide bomber among a group of fleeing civilians in Mosul city, Nineveh, Iraq. The assailant detonated after being apprehended. The assailant and a soldier were killed in the blast. No group claimed responsibility for the incident.",1,1,3,Bombing/Explosion,4,Military,Soldier,95,Iraq,1,6,Explosives,An explosives-laden vest was used in the attack.,2,0
201706280013,2017,6,28,0,146,Niger,11,Sub-Saharan Africa,Kablewa,13.738622,12.931001,"06/28/2017: Two female suicide bombers detonated in a refugee camp in Kablewa, Diffa, Niger. In addition to the assailants, two people were killed and 11 people were injured in the blasts. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram.",1,1,3,Bombing/Explosion,14,Private Citizens & Property,Kablewa Refugee Camp,422,International,2,6,Explosives,Two explosives-laden belts were used in the attack.,4,11
201706290007,2017,6,29,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"06/29/2017: A sniper opened fire on military personnel in Old City, Mosul, Nineveh, Iraq. A soldier was killed and three others were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,0,2,Armed Assault,4,Military,Soldiers,95,Iraq,1,5,Firearms,A sniper rifle was used in the attack.,1,3
201706290016,2017,6,29,0,147,Nigeria,11,Sub-Saharan Africa,Alagarno,10.850635,12.21642,"06/29/2017: An explosive device detonated targeting military personnel in on a road between Alagarno and Kangarwa in Biu district, Borno, Nigeria. At least four soldiers were killed and three soldiers were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram.",1,0,3,Bombing/Explosion,4,Military,Patrol,147,Nigeria,3,6,Explosives,A roadside bomb was used in the attack.,4,3
201706300001,2017,6,29,0,95,Iraq,10,Middle East & North Africa,Tarmiyah,33.669689,44.381317,"06/29/2017: Security forces identified and killed two suicide bombers in an explosives-laden vehicle in Tarmiyah, Saladin, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",0,1,3,Bombing/Explosion,20,Unknown,Unknown,95,Iraq,2,6,Explosives,Two explosives-laden belts were used in the attack.,2,0
201706300011,2017,6,30,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"06/30/2017: Assailants opened fire on military personnel in Old City, Mosul, Nineveh, Iraq. There were no reported casualties. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",0,0,2,Armed Assault,4,Military,Soldiers,95,Iraq,1,5,Firearms,A Kalashnikov assault rifle and a sniper rifle were used in the attack.,0,0
201706300031,2017,6,30,0,228,Yemen,10,Middle East & North Africa,Taizz,13.586484,44.024105,"06/30/2017: A sniper shot and killed a civilian in Kelaba neighborhood, Taizz, Yemen. No group claimed responsibility for the incident; however, sources attributed the attack to Houthi extremists.",1,0,2,Armed Assault,14,Private Citizens & Property,Civilian,228,Yemen,1,5,Firearms,A sniper rifle was used in the attack.,1,0
201707010027,2017,7,1,0,153,Pakistan,6,South Asia,Swabi district,34.144223,72.378468,"07/01/2017: Assailants shot and killed a World Health Organization's Expanded Programme on Immunisation (EPI) polio worker in Swabi district, Khyber Pakhtunkhwa, Pakistan. No group claimed responsibility for the attack.",1,0,2,Armed Assault,7,Government (Diplomatic),Polio Worker: Sohail Ahmed,422,International,2,5,Firearms,Assault rifles were used in the attack.,1,0
201707010030,2017,7,1,0,92,India,6,South Asia,Kurseong,26.882837,88.279816,"07/01/2017: Assailants raided a fire brigade office in Kurseong, West Bengal, India. A guard was briefly held hostage and three fire engines were set on fire during the attack. No group claimed responsibility for the incident; however, sources attributed the incident to the Gorkha Janmukti Morcha (GJM), which denied involvement.",1,0,5,Hostage Taking (Barricade Incident),13,Other,Fire Brigade Office,92,India,8,8,Incendiary,A khukuri knife and petrol bombs were used in the attack.,0,0
201707020005,2017,7,2,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"07/02/2017: A suicide bomber detonated among civilians in Nabijaris neighborhood, Mosul, Iraq. In addition to the assailant, at least one person was killed and nine other people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.",1,1,3,Bombing/Explosion,14,Private Citizens & Property,Civilians,95,Iraq,1,6,Explosives,An explosives-laden belt was used in the attack.,2,9
201707020028,2017,7,2,0,147,Nigeria,11,Sub-Saharan Africa,Kpansia,4.933973,6.312863,"07/02/2017: Assailants armed with firearms invaded the home of an All Progressives Congress (APC) leader, Dikivie Ikiogha, in Kpansia, Yenegoa, Bayelsa, Nigeria. A police officer and two civilians were briefly detained and subsequently released, while the intended target was not at the residence and unharmed. No group claimed responsibility for the incident.",1,0,5,Hostage Taking (Barricade Incident),3,Police,Officer,147,Nigeria,5,5,Firearms,AK-47 assault rifles were used in the attack.,0,0
201707030034,2017,7,3,0,182,Somalia,11,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,"07/03/2017: Assailants shot and killed Ahmed ""Jahash"" Ali Abdirahman, a traditional elder and electoral delegate, in Darkheynley neighborhood, Mogadishu, Somalia. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,0,1,Assassination,2,Government (General),"Electoral Delegate: Ahmed ""Jahash"" Ali Abdirahman",182,Somalia,3,5,Firearms,Pistols were used in the attack.,1,0
201707030054,2017,7,3,0,45,Colombia,3,South America,La Mata,8.61101,-73.635759,"07/03/2017: Assailants threw two grenades at a police sub-station in La Mata, Cesar, Colombia. Two police officers were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the National Liberation Army of Colombia (ELN).",1,0,3,Bombing/Explosion,3,Police,Police Sub-Station,45,Colombia,2,6,Explosives,Two thrown fragmentation grenades were used in the attack.,0,2
201707040025,2017,7,4,0,155,West Bank and Gaza Strip,10,Middle East & North Africa,Jerusalem,31.784838,35.224613,"07/04/2017: A vehicle was stopped at a checkpoint in Mazmoria neighborhood, Jerusalem, West Bank. Authorities discovered six assailants armed with knives, stun grenades, and incendiary devices inside the vehicle. The assailants, identified as Palestinian extremists, confessed to intending to carry out an attack in Jerusalem.",0,0,2,Armed Assault,3,Police,Mazmoria Checkpoint,97,Israel,6,6,Explosives,"Stun grenades, Molotov cocktails, and knives were used in the attack.",0,0
201707040041,2017,7,4,0,209,Turkey,10,Middle East & North Africa,Guvecci,35.898382,36.161843,"07/04/2017: Security forces identified and arrested a suicide bomber in Guvecci, Hatay, Turkey. No group claimed responsibility for the incident.",0,1,3,Bombing/Explosion,20,Unknown,Unknown,209,Turkey,1,6,Explosives,An explosives-laden vest was used in the attack.,0,0
201707050048,2017,7,5,0,217,United States,1,North America,Bronx,40.697132,-73.931351,"07/05/2017: At approximately 12:30 a.m., an assailant shot and killed New York Police Department (NYPD) Officer Miosotis Familia in the Bronx, New York, United States. NYPD officers pursued the perpetrator, identified as Alexander Bonds, who was killed in the shootout that followed. A bystander was also wounded by a stray bullet fired by police. No group claimed responsibility for the incident; however, sources stated that Bonds had previously expressed anti-police sentiment on social media.",1,0,2,Armed Assault,3,Police,Officer: Miosotis Familia,217,United States,1,5,Firearms,A Ruger .38 revolver was used in the attack.,2,1
201707060005,2017,7,6,0,153,Pakistan,6,South Asia,Quetta,30.200819,66.994354,"07/06/2017: Assailants opened fire on Malik Naveed Dehwar inside his vehicle on Arbab Karam Khan Road in Quetta, Balochistan, Pakistan. At least two people, including Dehwar, a Balochistan National Party (BNP) leader, and his bodyguard, were killed and another person was injured in the assault. The Khorasan Chapter of the Islamic State claimed responsibility for the attack.",1,0,1,Assassination,14,Private Citizens & Property,Vehicle of Leader: Malik Naveed Dehwar,153,Pakistan,4,5,Firearms,Multiple 9-mm handguns were used in the attack.,2,1
201707060007,2017,7,6,0,95,Iraq,10,Middle East & North Africa,Tikrit district,35.031981,43.647452,"07/06/2017: An explosive device detonated as it was being planted at Himreen Mountains in Tikrit district, Saladin, Iraq. At least two assailants were killed in the blast. No group claimed responsibility; however, sources suspected that the attack was carried out by the Islamic State of Iraq and the Levant (ISIL).",1,0,3,Bombing/Explosion,20,Unknown,Unknown,95,Iraq,2,6,Explosives,A roadside bomb was used in the attack.,2,0
201707060024,2017,7,6,0,200,Syria,10,Middle East & North Africa,Hamah,35.129181,36.760738,"07/06/2017: A suicide bomber detonated at a bus station in western Hamah city, Syria. Two additional devices were discovered and defused at the scene following the initial blast. In addition to the assailant, at least four people were killed and nine other people were injured in the attack. No group claimed responsibility for the incident.",1,1,3,Bombing/Explosion,19,Transportation,Bus Station,200,Syria,1,6,Explosives,An explosives-laden belt and two other explosive devices were used in the attack.,5,9
201707060036,2017,7,6,0,95,Iraq,10,Middle East & North Africa,Baghdad,33.303566,44.371773,"07/06/2017: A sniper opened fire on an Iraqi Volunteer Forces checkpoint in Qasir neighborhood, Baghdad, Iraq. One volunteer fighter was injured in the attack. No group claimed responsibility for the incident.",1,0,2,Armed Assault,4,Military,Checkpoint,95,Iraq,1,5,Firearms,A sniper rifle was used in the attack.,0,1
201707090028,2017,7,9,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"07/09/2017: A sniper opened fire on Iraqi Armed Forces soldiers planting an Iraqi flag in Old City neighborhood, Mosul, Iraq. There were no reported casualties in the assault. This was one of two similar sniper attacks that occurred in Old City on the same day. No group claimed responsibility; however, sources attributed the incidents to the Islamic State of Iraq and the Levant (ISIL).",0,0,2,Armed Assault,4,Military,Soldiers,95,Iraq,1,5,Firearms,A sniper rifle was used in the attack.,0,0
201707090029,2017,7,9,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"07/09/2017: A sniper opened fire on Iraqi Armed Forces soldiers in Old City neighborhood, Mosul, Iraq. At least one soldier was killed and another soldier was injured in the assault. This was one of two similar sniper attacks that occurred in Old City on the same day. No group claimed responsibility; however, sources attributed the incidents to the Islamic State of Iraq and the Levant (ISIL).",1,0,2,Armed Assault,4,Military,Soldiers,95,Iraq,1,5,Firearms,A sniper rifle was used in the attack.,1,1
201707100004,2017,7,9,0,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"07/09/2017: Three suicide bombers were identified and killed in eastern Mosul, Iraq. No group claimed responsibility; however, sources attributed the incident to the Islamic State of Iraq and the Levant (ISIL).",0,1,3,Bombing/Explosion,4,Military,Soldiers,95,Iraq,3,6,Explosives,Three explosives-laden belts were used in the attack.,3,0
201707100006,2017,7,10,0,153,Pakistan,6,South Asia,Chaman,30.92211,66.45153,"07/10/2017: A suicide bomber detonated near the vehicle of Sajid Khan Mohamand in Chaman, Balochistan, Pakistan. In addition to the bomber, at least three people, including Mohamand, a Pakistani Police District Police Officer (DPO), were killed and 10 other people, including five officers, were injured in the blast. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",1,1,3,Bombing/Explosion,3,Police,Vehicle of District Police Officer (DPO): Sajid Khan Mohamand,153,Pakistan,1,6,Explosives,An explosives-laden motorcycle carrying 15 kilograms of explosives was used in the attack.,4,10
201707100015,2017,7,10,0,113,Libya,10,Middle East & North Africa,Benghazi,32.069286,20.151144,"07/10/2017: Two assailants, including a suicide bomber, attacked the Martyrs School in Benghazi, Libya. One assailant was killed by security forces while the second assailant detonated, injuring at least three Benghazi Ras Obeida Police officers. No group claimed responsibility for the attack.",1,1,3,Bombing/Explosion,3,Police,Officers,113,Libya,2,6,Explosives,An explosives-laden vest and firearms were used in the attack.,2,3
